Id	Priority	UpProbability	Bg	ProbabilityBg	UpProbabilityDesc	UpProbabilityPercent	IsChangePos	IconPosX	IconPosY	IsChangeSize	IconWidth	IconHeight	IsChangeRot	RotZ	NewTimeId
5120	9700	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
5121	9690	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
5122	9680	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
5123	9670	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
5124	9660	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
5500	10000	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
5501	9999	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
5502	9998	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
5503	9997	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
5504	9996	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
5505	9995	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
5506	9994	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
5507	9993	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
5508	10000	<color=#ff8d1e>100% rate in A-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog18.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog20.png	Rate in A-Rank pool:	100%									
5600	9990		Assets/Product/Texture/Image/UiDrawLog/UiDrawLog18.png												
5601	9989		Assets/Product/Texture/Image/UiDrawLog/UiDrawLog18.png												
5602	9988		Assets/Product/Texture/Image/UiDrawLog/UiDrawLog18.png												
5603	9987		Assets/Product/Texture/Image/UiDrawLog/UiDrawLog18.png												
5604	9986		Assets/Product/Texture/Image/UiDrawLog/UiDrawLog18.png												
5605	9985		Assets/Product/Texture/Image/UiDrawLog/UiDrawLog18.png												
5606	9984		Assets/Product/Texture/Image/UiDrawLog/UiDrawLog18.png												
5607	9983		Assets/Product/Texture/Image/UiDrawLog/UiDrawLog18.png												
5608	10000	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
5609	9999	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
5610	9998	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
5611	9997	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6000	9991	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6001	9990	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6002	9989	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6003	9988	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6004	9987	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6005	9986	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6006	9985	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6007	9984	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6008	9983	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6009	10000	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6010	9999	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6011	9998	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6012	9997	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6013	9996	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6014	9995	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6015	9994	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6016	9993	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6017	9992	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6018	9991	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6019	9990	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6020	9989	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6021	10000	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6022	9999	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6023	9998	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6024	9997	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6025	9996	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6026	9995	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6027	9994	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6028	9993	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6029	9992	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6030	9991	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6031	9990	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6032	9989	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6033	9988	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6034	9987	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6035	9986	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6036	9985	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6037	9984	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6038	10000	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6039	9999	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6040	9998	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6041	9997	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6042	9996	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6043	9995	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6044	9994	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6045	9993	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6046	9992	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6047	9991	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6048	9990	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6049	9989	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6050	9988	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6051	9987	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6052	9986	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6053	9985	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6054	9984	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6055	9983	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6056	9982	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6057	9981	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6058	9980	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6059	9979	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6060	9978	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6061	10000	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6062	9990	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6063	9980	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6064	9970	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6065	9960	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6066	9950	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6067	9940	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6068	9930	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6069	9920	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6070	9910	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6071	9900	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6072	9890	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6073	9880	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6074	9870	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6075	9860	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6076	9850	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6077	9840	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6078	9830	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6079	9820	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6080	9810	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
6081	9800	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
